DATE,NAME,WATER_INJECTION_VOLUME,ZONE,SUBZONE,SECTOR,WELL_TYPE,Comment
01/11/2011,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/12/2011,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/01/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/02/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/03/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/04/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/05/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/06/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/07/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/08/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/09/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/10/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/11/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/12/2012,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/01/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/02/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/03/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/04/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/05/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/06/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/07/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/08/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/09/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/10/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/11/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/12/2013,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/01/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/02/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/03/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/04/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/05/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/06/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/07/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
01/08/2014,BG-1144_I,0.0,WARA,ALLWARA,13,Injector,New inserted row
